, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Jul 2027", 23.6842, 11.8896, 13.2085, 13.5673, 20.2025, 21.1251, 21.8016, 22.9697, 24.4097, 9.11879, 12.9133, 11.9214, 14.2537, 20.2061, 12.6374
"Aug 2027", 15.954, 10.7381, 11.8435, 10.5139, 15.179, 18.1547, 17.6034, 18.8639, 18.4502, 9.76679, 11.1649, 10.4019, 11.21, 15.4965, 12.5268
"Sep 2027", 13.4764, 8.81927, 12.4974, 9.76474, 14.7675, 16.55, 13.0694, 14.8502, 18.0555, 9.61584, 11.9396, 8.81067, 10.5895, 12.7438, 11.1948
"Oct 2027", 14.9424, 17.6776, 15.451, 12.5569, 17.1707, 17.5063, 9.85408, 25.2081, 20.9568, 13.0346, 14.6194, 13.3857, 11.2836, 16.1358, 17.6206
"Nov 2027", 35.752, 41.5202, 35.119, 39.1869, 31.7859, 42.6456, 9.59999, 44.8372, 47.8498, 44.7803, 26.0551, 32.8794, 42.9115, 37.7093, 45.3569
"Dec 2027", 53.4891, 28.2293, 43.2167, 31.9627, 28.4022, 37.1207, 9.65871, 59.8664, 50.2029, 48.7649, 39.5807, 32.9101, 33.9353, 40.0663, 35.6792
"Jan 2028", 37.1844, 21.3234, 39.5302, 21.3079, 22.1038, 29.4901, 32.8629, 49.5457, 40.2855, 35.1187, 27.8831, 29.3727, 29.4943, 30.384, 32.4176
"Feb 2028", 23.8763, 16.6316, 25.3596, 16.06, 15.8182, 18.1178, 22.6707, 30.6167, 25.3371, 22.1428, 18.5917, 18.5035, 18.7673, 19.2346, 22.5346
"Mar 2028", 16.4034, 10.7952, 14.8496, 10.383, 11.1728, 14.6217, 13.6377, 18.3107, 14.7318, 13.8414, 13.9224, 12.0198, 12.4733, 12.113, 12.8313
"Apr 2028", 11.8529, 8.12868, 11.6101, 10.6319, 10.3421, 11.6934, 9.99482, 15.3647, 10.7453, 16.1941, 9.65084, 16.2607, 9.56391, 14.1354, 11.0978
"May 2028", 17.1013, 9.4666, 11.3127, 9.38901, 11.3039, 18.7591, 14.3085, 15.9564, 10.4507, 33.9203, 9.06222, 18.9705, 10.7246, 18.287, 19.1487
"Jun 2028", 17.8875, 21.2419, 10.4179, 11.0654, 9.03085, 15.3398, 12.9566, 12.8291, 12.1549, 34.6845, 18.8279, 22.824, 13.3524, 20.4318, 19.1501
"Jul 2028", 21.7389, 16.0242, 8.55204, 9.74783, 10.1958, 20.0011, 10.2354, 15.4737, 13.4366, 28.7724, 16.8691, 19.0731, 14.9273, 20.6973, 19.8469
"Aug 2028", 14.2064, 12.8248, 8.74834, 11.117, 13.3108, 13.6967, 8.57252, 12.1507, 10.0935, 19.392, 11.8831, 17.9699, 13.6796, 16.3696, 16.2419
"Sep 2028", 12.4453, 10.4329, 7.94277, 12.9392, 15.2179, 11.8101, 8.39972, 12.0251, 9.08969, 16.5946, 10.0723, 16.5488, 12.0417, 14.0893, 15.8921
"Oct 2028", 15.0523, 14.1222, 11.1254, 12.9745, 15.3407, 11.2781, 8.78975, 26.2845, 13.0236, 23.3492, 13.6438, 23.6972, 19.2283, 17.7362, 29.4021
"Nov 2028", 34.6704, 39.003, 29.3651, 36.7051, 51.8854, 38.5757, 22.6558, 61.8927, 27.2582, 53.1474, 29.882, 61.9782, 47.1215, 47.316, 62.9797
"Dec 2028", 26.6781, 38.1466, 23.3752, 28.0796, 50.582, 37.0934, 26.867, 56.8088, 24.7131, 64.1394, 27.4607, 66.5948, 41.9763, 54.9682, 51.2927
"Jan 2029", 24.2327, 32.4958, 24.0386, 27.4399, 48.9283, 31.553, 34.0553, 53.4075, 22.7334, 70.1128, 25.0878, 45.7154, 30.3932, 46.4791, 43.5624
"Feb 2029", 17.0154, 19.9722, 15.7687, 19.9961, 25.7674, 21.5181, 24.4929, 28.5283, 15.3916, 40.5827, 19.4293, 30.1593, 20.1143, 27.8305, 27.6821
"Mar 2029", 10.3289, 12.3695, 10.8889, 12.9961, 15.5361, 15.8914, 15.1223, 18.4263, 9.95434, 23.1587, 14.5681, 18.5342, 12.3757, 18.2251, 16.286
"Apr 2029", 10.1407, 14.2942, 9.31851, 10.3146, 12.867, 11.468, 10.9412, 13.0634, 7.73672, 15.3397, 10.0588, 13.3449, 9.30737, 13.0628, 12.0743
"May 2029", 14.6469, 15.9714, 14.4989, 11.1744, 18.4391, 13.324, 14.4934, 14.1674, 8.13625, 24.8447, 8.98012, 10.4511, 9.79242, 18.9696, 10.5659
"Jun 2029", 11.3968, 23.2224, 13.7757, 8.30965, 13.0707, 16.1526, 13.459, 17.3695, 6.84689, 26.3966, 13.9806, 10.5538, 9.83279, 25.6674, 9.7394
"Jul 2029", 8.88523, 28.9826, 15.6491, 10.6634, 18.781, 22.8735, 12.7171, 17.8882, 6.97411, 17.5059, 14.5831, 11.523, 15.7931, 33.043, 15.2738
"Aug 2029", 7.70303, 17.2235, 10.8588, 8.32993, 13.755, 14.9925, 10.5484, 14.6754, 7.27696, 13.9576, 10.6859, 10.0816, 13.5124, 20.5687, 14.9195
"Sep 2029", 8.04294, 14.3037, 10.2495, 10.9374, 14.911, 15.5559, 9.61642, 14.4325, 6.71503, 11.3748, 12.5603, 9.07935, 14.017, 19.3399, 13.1535
"Oct 2029", 13.4533, 19.0307, 15.4014, 10.4837, 17.4245, 20.3551, 12.3053, 19.6719, 8.84815, 14.4963, 16.7556, 14.4516, 16.0286, 23.1805, 18.6761
"Nov 2029", 28.1046, 39.2098, 26.926, 22.6851, 35.64, 47.3609, 28.0305, 59.1276, 18.451, 34.3934, 30.5915, 35.6554, 45.3888, 39.7698, 50.4454
"Dec 2029", 27.1899, 49.2697, 24.6144, 22.0784, 38.9419, 47.7951, 27.3711, 53.2752, 16.6097, 26.2684, 38.6502, 28.3518, 40.325, 45.1825, 38.3611
"Jan 2030", 18.6668, 53.3754, 21.6884, 24.4553, 34.1607, 45.3198, 22.0454, 48.3691, 14.5604, 18.5516, 42.8435, 20.1925, 37.9943, 33.0315, 34.4043
"Feb 2030", 13.2858, 32.1599, 15.1306, 16.6401, 23.6369, 25.9968, 15.5576, 27.2917, 11.0588, 14.2091, 27.7876, 13.6113, 22.9423, 22.8009, 22.7722
"Mar 2030", 8.91903, 17.6844, 11.5535, 10.9716, 16.2353, 17.2513, 11.6416, 17.2745, 8.47572, 8.99515, 17.6076, 9.85168, 13.8123, 14.2906, 14.0995
"Apr 2030", 7.20322, 14.7681, 8.56276, 16.0231, 12.658, 12.4515, 8.76473, 16.2378, 14.2523, 8.65928, 11.8202, 7.76727, 11.8772, 10.586, 12.884
"May 2030", 7.71656, 15.0112, 8.42372, 24.1091, 14.9354, 15.3122, 12.1223, 16.0719, 18.4243, 14.412, 9.64311, 10.516, 15.8806, 15.2116, 20.3999
"Jun 2030", 10.4915, 11.2011, 9.1665, 14.2915, 11.0896, 16.2319, 10.264, 17.4515, 15.4607, 13.3853, 21.7491, 11.7924, 17.523, 12.201, 17.2789
