, "CCCMA ""CGCM3"" a", "CCCMA ""CGCM3"" b", "GFDL ""CM2"" a", "GFDL ""CM2"" b", "GISS ""AOM"" a", "GISS ""AOM"" b", "historico mas futuro", "MPI ""ECHAM5"" a", "MPI ""ECHAM5"" b", "MRI ""CGCM2.3.2."" a", "MRI ""CGCM2.3.2."" b", "NIES ""MIRO3.2."" a", "NIES ""MIRO3.2."" b", "UKMO ""HADCM3"" a", "UKMO ""HADCM3"" b"
"Dec 2024", 81.6634, 152.308, 109.626, 105.107, 131.513, 106.633, 64.0247, 204.082, 97.3169, 57.9003, 128.359, 73.5294, 204.362, 90.7689, 127.585
"Jan 2025", 49.7326, 79.4974, 59.8772, 66.0043, 95.1094, 51.5549, 48.3865, 109.938, 62.1857, 34.2924, 78.384, 42.8657, 84.7478, 46.021, 87.2216
"Feb 2025", 32.1288, 45.0347, 35.4863, 40.3502, 52.4074, 35.275, 29.4523, 57.7543, 39.4723, 25.9075, 45.2769, 27.6923, 49.4086, 32.8942, 46.3035
"Mar 2025", 39.0866, 39.148, 23.6519, 28.3331, 33.6231, 23.8956, 19.6267, 58.0494, 26.2299, 19.2118, 29.6984, 19.3097, 31.4335, 22.7808, 31.4573
"Apr 2025", 28.8449, 26.5271, 20.8364, 26.7963, 37.3725, 23.6973, 26.3021, 39.9057, 68.9021, 20.8727, 23.9135, 78.5566, 53.0519, 20.4719, 42.3487
"May 2025", 138.519, 35.743, 36.4435, 96.4048, 198.681, 118.589, 42.9459, 76.2536, 74.9436, 46.7075, 46.9672, 126.651, 91.6339, 55.4622, 113.059
"Jun 2025", 85.5635, 121.106, 33.9827, 89.2507, 231.97, 86.6533, 81.8518, 55.0036, 54.8485, 90.5701, 75.2814, 125.014, 105.616, 59.2775, 199.746
"Jul 2025", 75.6147, 98.3869, 41.6443, 186.155, 190.015, 71.5507, 91.2633, 59.3241, 45.6101, 70.7681, 139.376, 151.93, 139.276, 141.309, 99.8031
"Aug 2025", 66.8107, 91.9653, 32.4841, 79.9063, 154.903, 58.4436, 67.2409, 86.6643, 55.8202, 76.9065, 124.516, 90.982, 81.4214, 74.5875, 68.6436
"Sep 2025", 67.1902, 86.4626, 49.6557, 99.6992, 101.161, 73.4485, 79.7825, 81.1635, 55.784, 110.652, 98.5733, 111.487, 75.019, 106.88, 63.9753
"Oct 2025", 92.198, 108.804, 59.3684, 121.256, 140.071, 115.611, 99.4842, 98.4091, 86.9136, 122.437, 201.424, 145.881, 100.61, 151.165, 114.032
"Nov 2025", 168.432, 164.141, 97.9382, 241.351, 165.743, 184.639, 192.919, 138.376, 140.973, 195.323, 238.976, 210.781, 120.507, 211.875, 247.217
"Dec 2025", 123.85, 140.823, 82.2634, 133.745, 125.849, 115.894, 122.603, 78.2584, 128.733, 133.945, 168.632, 134.275, 72.3057, 153.753, 110.548
"Jan 2026", 75.699, 75.3236, 53.4879, 88.5402, 94.0719, 84.9844, 74.8026, 46.6128, 60.6327, 84.2401, 118.791, 70.4919, 47.79, 93.2984, 75.9665
"Feb 2026", 40.1259, 55.0125, 30.6631, 47.7394, 51.0362, 42.8935, 42.5095, 30.1695, 37.9756, 45.2686, 62.4574, 41.6421, 30.4629, 49.1019, 40.4518
"Mar 2026", 30.4898, 36.3434, 19.3881, 33.1136, 45.3648, 31.3307, 27.1265, 22.9051, 24.368, 33.9916, 43.8146, 37.1738, 21.1862, 29.3387, 33.406
"Apr 2026", 31.1522, 29.9121, 20.7669, 28.9856, 42.7132, 52.3051, 32.5029, 19.3558, 27.1893, 70.2217, 39.0166, 42.8494, 37.8874, 43.8735, 64.2196
"May 2026", 39.1882, 230.048, 168.309, 183.694, 174.495, 77.6726, 53.7493, 34.2706, 91.5621, 76.6713, 57.5521, 95.1786, 118.265, 190.81, 78.8128
"Jun 2026", 32.2045, 124.329, 83.2902, 69.8025, 135.579, 114.683, 57.198, 101.916, 80.0656, 70.7332, 87.797, 94.0902, 86.4024, 134.424, 153.009
"Jul 2026", 94.6952, 244.304, 157.593, 101.292, 151.575, 110.254, 71.8955, 150.4, 82.3414, 111.157, 110.382, 97.6365, 129.862, 160.841, 291.112
"Aug 2026", 45.7526, 134.18, 109.646, 96.2181, 103.377, 143.91, 64.0886, 118.022, 71.6113, 118.479, 98.4907, 100.255, 94.4583, 108.506, 139.011
"Sep 2026", 110.734, 99.1744, 100.957, 109.363, 119.684, 146.119, 75.7191, 121.169, 70.5083, 101.445, 132.673, 86.5507, 80.8937, 92.6696, 155.966
"Oct 2026", 131.91, 103.262, 131.705, 99.1141, 126.63, 161.518, 100.907, 149.854, 113.229, 94.1328, 136.397, 114.223, 122.118, 139.479, 218.027
"Nov 2026", 205.952, 138.676, 224.099, 245.402, 168.413, 247.52, 169.883, 214.275, 165.997, 142.602, 216.127, 191.008, 152.538, 245.56, 295.345
"Dec 2026", 108.17, 105.537, 114.514, 126.328, 94.5355, 198.639, 103.127, 94.7628, 80.9644, 90.4488, 146.585, 95.4665, 85.5047, 162.13, 171.994
"Jan 2027", 53.7718, 58.0852, 62.1164, 80.6018, 54.994, 104.813, 53.7896, 63.222, 44.834, 50.2333, 97.0832, 47.6935, 49.6055, 66.3784, 112.531
"Feb 2027", 33.6612, 36.4471, 43.8122, 54.4679, 35.3287, 57.3691, 46.8133, 40.4855, 33.8803, 35.1099, 59.4825, 48.9323, 32.3274, 45.2018, 64.339
"Mar 2027", 22.8334, 30.6119, 35.5075, 35.2053, 24.1092, 34.2918, 32.9068, 29.5555, 25.5866, 24.0292, 38.2994, 25.9948, 25.0762, 29.8506, 54.8813
"Apr 2027", 37.1956, 34.6576, 63.6878, 35.8783, 26.3787, 33.7529, 71.9917, 38.7101, 25.3107, 21.2073, 33.9769, 49.9318, 19.6308, 80.0311, 41.7604
"May 2027", 41.6536, 43.5792, 96.7587, 117.237, 248.296, 126.25, 70.7977, 129.003, 67.857, 36.2627, 175.989, 52.9724, 113.635, 116.43, 43.048
"Jun 2027", 60.6728, 53.53, 103.722, 99.6351, 150.418, 158.255, 137.244, 184.432, 181.689, 79.3224, 100.693, 39.3426, 100.282, 117.749, 115.486
"Jul 2027", 229.683, 105.23, 121.097, 95.6228, 128.429, 156.523, 116.552, 199.329, 184.031, 86.3302, 80.0879, 90.7307, 97.3079, 143.845, 113.958
"Aug 2027", 129.801, 98.4865, 107.235, 60.6627, 86.8428, 134.714, 125.638, 137.525, 123.37, 100.962, 79.7996, 81.6229, 75.5512, 96.0465, 111.435
"Sep 2027", 91.7791, 59.0333, 105.81, 62.1131, 87.3283, 110.06, 65.1479, 101.617, 139.408, 95.7127, 94.4851, 60.6176, 77.9365, 73.758, 84.7492
"Oct 2027", 119.233, 127.619, 106.404, 85.2401, 92.6546, 113.203, 44.2519, 199.884, 165.875, 130.117, 109.948, 102.779, 99.474, 105.426, 130.555
"Nov 2027", 207.348, 174.237, 143.386, 152.296, 114.194, 171.691, 60.6002, 228.163, 239.628, 253.978, 133.662, 199.091, 231.122, 168.964, 197.508
"Dec 2027", 195.376, 103.75, 119.885, 80.4091, 73.5699, 104.447, 64.6073, 215.089, 169.628, 178.373, 131.561, 140.529, 121.143, 123.42, 104.823
"Jan 2028", 87.1747, 58.2815, 112.68, 43.4624, 45.8866, 62.4764, 155.732, 120.608, 94.8708, 86.7673, 63.5943, 81.3612, 78.0904, 65.6374, 71.1209
"Feb 2028", 58.138, 42.0116, 54.4681, 30.4665, 35.5247, 38.5676, 68.9373, 62.4697, 53.0376, 46.4993, 41.6628, 41.6284, 44.7623, 39.4535, 42.9265
"Mar 2028", 47.1229, 32.8536, 30.3786, 22.097, 29.1127, 43.0673, 44.4873, 47.5987, 32.4669, 29.728, 32.8356, 31.7799, 29.9702, 27.0638, 26.2259
"Apr 2028", 31.6339, 23.195, 27.2064, 50.0744, 42.7251, 39.3973, 31.4156, 50.7449, 26.4558, 93.2435, 24.0774, 94.182, 27.3756, 53.6839, 36.296
"May 2028", 113.754, 65.7824, 31.7153, 46.0325, 52.6363, 143.538, 78.6636, 78.3258, 48.8468, 238.623, 33.0285, 121.588, 54.418, 107.02, 125.359
"Jun 2028", 126.832, 208.886, 54.0877, 113.155, 57.7064, 101.779, 115.568, 81.0457, 87.7553, 231.28, 169.755, 173.059, 132.586, 157.307, 153.949
"Jul 2028", 151.569, 129.806, 46.639, 91.4236, 110.233, 147.005, 77.4667, 158.665, 94.7375, 217.578, 119.489, 169.432, 133.097, 151.757, 189.493
"Aug 2028", 77.8768, 90.7448, 59.724, 107.189, 138.553, 88.9089, 63.394, 98.0277, 63.8737, 111.445, 73.0303, 141.653, 122.951, 107.6, 147.78
"Sep 2028", 72.4503, 59.8339, 59.8652, 109.369, 145.757, 74.7395, 67.6169, 110.711, 60.8378, 114.341, 58.0882, 133.305, 92.2651, 96.9489, 139.549
"Oct 2028", 97.6135, 98.2174, 85.0452, 88.2642, 134.621, 82.7521, 74.8771, 212.594, 103.945, 196.777, 97.7218, 201.597, 148.987, 149.349, 221.91
"Nov 2028", 166.648, 183.906, 157.117, 151.256, 303.637, 205.497, 137.631, 314.912, 145.993, 310.263, 147.033, 306.265, 222.076, 245.18, 316.211
"Dec 2028", 88.0258, 117.937, 94.9973, 84.8303, 175.441, 133.886, 134.966, 202.606, 91.2642, 255.159, 108.621, 193.909, 128.307, 207.415, 174.464
"Jan 2029", 69.5967, 69.6952, 67.0664, 64.9282, 116.47, 82.9958, 109.181, 125.243, 59.9261, 182.336, 68.9177, 102.75, 66.5874, 113.882, 106.851
"Feb 2029", 39.9626, 39.725, 38.9469, 39.7889, 51.041, 49.1681, 71.3185, 59.6586, 35.7349, 83.4402, 47.2641, 64.9269, 41.6974, 57.4414, 61.2758
"Mar 2029", 24.997, 26.8552, 39.555, 24.9599, 32.3807, 45.7934, 36.9178, 43.9112, 24.7607, 47.1689, 44.8593, 41.0934, 27.286, 38.4015, 36.789
"Apr 2029", 54.9412, 73.5669, 37.0896, 27.1697, 37.482, 33.5516, 28.2673, 33.9231, 22.8098, 36.2078, 28.2972, 36.7581, 23.9038, 33.3404, 31.6633
"May 2029", 95.3617, 102.659, 104.622, 50.3334, 121.354, 73.7539, 82.5678, 78.6072, 46.4416, 154.262, 30.842, 30.6724, 42.6069, 103.355, 38.7043
"Jun 2029", 66.1585, 187.653, 102.794, 38.5163, 73.9903, 146.647, 87.4237, 156.68, 45.436, 180.934, 111.484, 62.5073, 70.7329, 196.319, 44.2462
"Jul 2029", 47.1634, 210.961, 110.659, 85.9205, 164.262, 222.156, 95.5921, 159.095, 55.9983, 96.2529, 106.354, 93.9462, 151.223, 234.914, 147.107
"Aug 2029", 43.3217, 90.1148, 70.3404, 56.8882, 102.417, 103.638, 77.764, 110.387, 56.6924, 77.9812, 72.0219, 80.5137, 109.365, 112.759, 155.914
"Sep 2029", 63.9953, 78.1344, 67.9851, 89.7625, 115.369, 122.106, 69.9967, 106.72, 50.3181, 59.614, 128.626, 71.241, 114.506, 107.509, 113.042
"Oct 2029", 97.1533, 142.283, 98.3794, 70.9734, 119.914, 158.507, 105.873, 152.432, 63.7211, 94.9453, 154.217, 120.663, 133.091, 137.115, 163.811
"Nov 2029", 121.819, 221.373, 129.926, 105.287, 169.718, 227.611, 151.605, 271.64, 90.1239, 146.132, 188.954, 176.953, 224.645, 165.51, 265.837
"Dec 2029", 81.6404, 198.667, 99.6399, 91.1278, 124.18, 159.255, 99.5896, 168.102, 58.2125, 76.2519, 159.871, 90.8037, 151.201, 127.23, 124.821
"Jan 2030", 40.9856, 137.867, 59.8248, 68.5022, 86.5457, 103.939, 57.7156, 103.445, 37.1246, 43.5663, 118.143, 48.2904, 97.871, 67.424, 81.6227
"Feb 2030", 29.5561, 62.5681, 36.7654, 37.5438, 51.8146, 55.1004, 43.04, 53.0301, 35.7602, 33.8628, 59.1494, 31.7603, 48.6379, 45.0956, 51.0288
"Mar 2030", 20.9838, 35.5766, 33.4171, 24.2503, 44.3341, 37.2495, 26.0422, 36.768, 23.9225, 21.9535, 43.4795, 27.2326, 30.3972, 38.5931, 32.0292
"Apr 2030", 23.4146, 56.8226, 26.7525, 89.2872, 41.3034, 34.5438, 25.9867, 68.8566, 112.871, 33.03, 28.5334, 23.7719, 37.2887, 32.7881, 49.4644
"May 2030", 37.994, 73.7995, 40.6129, 146.33, 81.827, 100.51, 59.1343, 92.9933, 155.357, 104.494, 29.9799, 67.5997, 97.9745, 101.483, 139.798
"Jun 2030", 90.554, 67.8224, 74.6693, 67.7192, 65.8385, 142.889, 67.9295, 133.906, 158.659, 114.747, 202.868, 93.1788, 134.847, 92.2852, 127.45
"Jul 2030", 258.381, 87.3924, 90.377, 66.2122, 146.581, 74.8774, 97.1931, 116.183, 164.636, 90.154, 137.856, 86.9658, 223.742, 167.856, 116.704
"Aug 2030", 137.735, 110.546, 91.6802, 56.7197, 116.869, 129.352, 96.1603, 99.7545, 158.938, 78.5764, 143.546, 87.6464, 115.848, 144.218, 107.153
