Date,CCCMA1,CCCMA2,GFDL1,GFDL2,GISS1,GISS2,MPI1,MPI2,MRI1,MRI2,NIES1,NIES2,UKMO1,UKMO2
2045-07-01,176.9219877,158.6346223,167.5956535,486.6425622,178.9694878,236.4556248,224.6172402,233.1089689,302.6041832,127.0611869,231.6395132,256.2666544,386.2974134,450.09775
2045-08-01,195.3427236,143.2148644,190.5841573,190.7561079,211.311708,211.6700064,177.2679674,210.7959279,410.8586785,169.9580271,202.6378909,209.5081015,214.2235337,245.5921281
2045-09-01,216.2027266,161.5918043,174.9085501,205.5708572,191.2369604,459.7066762,186.887931,204.9816921,440.9989354,191.3038815,194.9984025,228.5623518,181.8483906,245.5013946
2045-10-01,274.5670484,230.9632029,249.6520936,243.4506585,257.0700275,452.7782374,244.354803,256.4160278,403.4463546,268.9558521,247.7158316,281.0708644,235.8270681,247.7379508
2045-11-01,368.3285929,345.1544698,305.0114027,361.6415259,377.907979,459.2980942,400.809476,365.651205,467.6072405,363.0670287,355.3057476,421.1118537,377.2143829,398.5388455
2045-12-01,394.808786,315.5796603,293.1687456,411.5991664,367.2745878,469.5976482,318.1452592,338.5566763,405.4420669,298.7100197,314.880166,403.2289582,323.4658614,404.7517926
2046-01-01,336.8996803,292.5613199,168.8481685,372.6696992,360.0728989,411.108899,275.7410228,321.5051477,412.4004547,267.1070266,276.8901488,349.445555,279.2103467,338.3380484
2046-02-01,311.2439625,187.0412184,138.5290263,328.1507781,311.9399824,419.3724621,239.4823134,291.81204,350.3082935,235.5265776,244.1363146,326.3019576,185.0611557,309.3653474
2046-03-01,188.6788134,119.405014,89.47165996,212.6937437,196.3394369,250.8222751,186.925657,173.3337418,209.9602986,110.3355206,108.6506737,200.5571475,124.4840992,195.5731721
2046-04-01,390.5927224,136.8907754,76.90752081,166.9700781,155.9485293,173.6266918,109.6370749,172.6848475,186.3723639,216.2539332,134.1480186,160.1421184,116.906212,163.1096937
2046-05-01,173.8590456,131.8035902,98.3469588,126.0360272,545.3420242,274.724687,129.0163558,123.2406464,237.4468918,539.1960312,319.3646157,520.6437595,113.2068715,366.4162576
2046-06-01,161.034438,200.7834552,257.8847855,456.1047774,191.3783786,631.7420348,247.2505772,199.6416659,381.4166026,338.7720116,418.2511038,272.3957813,255.596769,184.5684428
2046-07-01,256.7715156,221.4042164,159.8106993,199.8034516,263.7167894,252.1553385,387.498802,124.7088586,488.4901029,327.5838315,240.2168192,232.7591695,123.6303303,216.4274681
2046-08-01,166.8032749,412.9562007,117.7323423,162.5674316,201.3848691,229.9060243,213.4324217,279.0967452,491.3602435,623.8760963,201.6722401,284.4367377,132.2516134,165.8583682
2046-09-01,190.496411,168.6678795,222.2264014,159.5346427,218.1666365,366.9074708,250.6809962,149.0367038,452.4838556,538.5734559,233.7838819,458.4973621,138.7858317,222.3026895
2046-10-01,257.0375492,218.5163637,141.5308949,207.438534,283.8866758,371.1652745,291.0079353,202.9913072,295.7880604,511.9877198,289.9395633,339.5284547,222.0547393,257.5199832
2046-11-01,387.8851387,333.1651184,251.3984396,330.1032464,398.4376701,432.0728122,400.5442915,306.3095101,453.9502531,637.7390796,398.7741366,420.0834142,357.4888827,380.5786831
2046-12-01,353.5594257,269.5356635,191.9127015,285.0651438,367.7520111,406.2326348,435.8016685,283.9892831,408.2489288,507.8624947,349.577791,405.8929867,306.7419496,350.9611698
2047-01-01,307.8840866,213.8848793,173.3044559,219.0361599,318.3569401,341.2401621,377.8635875,223.549021,365.0165688,450.736694,302.3772984,408.8205144,215.8746091,298.8101961
2047-02-01,272.4617743,179.8162967,168.0504074,166.1589526,296.9855949,313.1934311,330.8024186,182.0679834,310.057143,412.3734517,299.6248735,338.4112659,171.6962918,277.1794562
2047-03-01,184.441543,105.8664171,95.43324607,103.9651778,177.8591399,191.750716,208.1489997,112.3876677,200.1930013,276.0634183,179.4444898,199.1300213,123.2087835,164.5835938
2047-04-01,304.3836592,94.6352014,100.4062066,96.8835967,387.8157464,156.541777,177.6643995,209.2207977,178.833882,281.1521303,247.5221569,179.6255258,107.3883264,209.3615746
2047-05-01,217.672272,148.7724571,236.4405063,198.6102134,226.0125747,592.4039598,650.395923,218.6399982,571.3007281,272.6965556,154.6406149,600.3187083,126.8284151,160.8859862
2047-06-01,654.6501253,410.3319891,723.4711028,303.5052497,409.0989037,244.609355,287.4132397,256.6493,291.5037044,404.611453,240.4493965,281.2078235,321.2990978,251.6527673
2047-07-01,265.709641,411.2854402,253.8401959,148.0820385,151.4725402,246.2675564,232.5579714,249.1574768,292.8376114,365.0380905,148.4406471,272.1965168,247.5746742,221.6300115
2047-08-01,213.2627952,167.1100421,288.8443,128.7253994,197.2542195,218.3533456,224.7315962,293.192439,369.866545,334.4521975,137.3258375,420.8853775,195.2802863,148.7761826
2047-09-01,216.9865458,193.7374376,238.3708123,132.9118264,208.9698617,282.8948795,292.6302207,642.4184465,399.4407593,332.3064083,143.1494714,395.9894193,231.415425,158.669008
2047-10-01,275.8752797,296.4131206,262.3523399,196.6459078,288.1754197,267.7284934,282.7563622,489.0189307,333.4942832,327.8543448,212.610575,281.8145307,275.6788674,271.7023972
2047-11-01,387.1683443,387.965546,356.5660387,227.8132173,400.2087628,387.2099356,371.883536,582.9675723,425.1172457,381.7303402,324.3910264,379.5598719,363.5696494,334.2083175
2047-12-01,375.8924754,387.1573337,335.8011799,162.0965857,406.1552935,402.7508053,347.36265,616.2169856,423.0113317,355.6505022,308.1183733,398.0892611,341.6425523,350.4846548
2048-01-01,336.4489852,359.691863,327.9909742,148.9127547,356.0362945,411.3367995,331.3358568,407.6975541,409.1638469,289.2601287,243.9436359,362.1738058,328.8549901,329.0259041
2048-02-01,308.5195499,321.0133971,295.3506271,116.2633122,323.5414683,332.642601,298.0220509,409.3936557,413.3265241,266.1692081,184.3988858,306.6842367,298.999502,304.0567107
2048-03-01,187.0915804,216.079713,175.058804,110.0944922,206.5560699,204.43787,184.2329173,269.2184286,243.2386304,172.794049,115.4109054,188.0057153,218.7904267,191.8796166
2048-04-01,429.849872,151.4056815,357.4418121,148.2158401,153.3159256,153.1415402,384.1036441,245.9728007,193.2605363,380.1184221,110.971884,139.8326072,166.9214061,144.5246877
2048-05-01,227.2211324,244.9612025,123.9897229,373.7799982,378.2567059,646.9423692,175.4728511,305.6887565,383.1271352,258.4980301,116.46067,449.9381061,147.2617934,186.3004218
2048-06-01,202.5211238,113.3167497,162.9356532,303.695669,240.7900534,277.7502058,225.0332067,385.9213356,713.3125502,468.2062323,293.1895537,163.1544344,253.6380604,110.4437798
2048-07-01,190.8142344,448.4915081,404.1228302,197.4545279,579.7242145,270.2307875,100.5672757,380.5619824,772.9597136,193.9868593,211.3919966,674.1795209,137.2625515,164.7544807
2048-08-01,159.5139873,150.0128828,260.7396948,171.8775349,259.9621176,442.8416569,195.8287562,396.7819249,592.272443,161.0393375,209.5073924,254.7876722,490.7509576,319.5577049
2048-09-01,165.5665667,206.7190305,177.7176205,159.2088925,244.4927638,390.4850902,138.1356262,376.0906833,561.4424894,167.6596257,226.8902691,232.4899547,217.2675217,188.1747123
2048-10-01,292.3506853,255.8424322,235.1010858,202.0792783,270.7253538,371.3132804,199.9564668,297.5561791,396.8421803,231.1892623,291.8709544,268.0289269,300.7311684,261.3041495
2048-11-01,369.3913823,379.5469091,310.0661745,310.5243599,382.1362935,421.2452074,334.9272396,381.6670272,518.5439477,350.5163589,386.6350106,371.3782666,390.0197127,342.3569584
2048-12-01,314.1142222,318.8177952,317.9914063,269.1171157,354.2833736,408.8750193,296.9228522,311.2965298,411.2679951,323.1891538,335.2332521,340.5375955,362.4055719,321.1233899
2049-01-01,278.8039115,278.658536,199.9285715,169.0043746,326.9002214,373.2996015,240.8071478,280.7389497,410.7002726,309.4429732,300.0366865,285.3806097,320.3918987,319.9962252
2049-02-01,247.5170755,184.5494651,179.7615025,144.1508215,303.4322796,314.300656,185.6198182,236.0411728,415.1906329,261.3741259,281.6266933,253.3093323,293.745635,249.7796695
2049-03-01,197.4577624,124.4276594,115.8798038,112.9485499,188.6454652,194.2692864,125.5080129,287.0428071,274.8188234,155.1595585,172.9040932,123.4332664,148.5727873,156.1605816
2049-04-01,166.0952216,257.1992494,157.2083307,99.46144981,151.4444695,183.178548,136.1063628,114.5066902,251.7121861,141.4993378,172.1847845,152.0056413,133.8818564,143.5139387
2049-05-01,144.657789,148.2263803,469.4083652,99.27314212,198.1048688,543.4625156,204.5443843,124.9408326,276.2177737,114.6413492,126.1130875,128.3783367,232.8090192,220.7114027
2049-06-01,239.0803255,284.7437338,330.0113771,200.1959963,157.8758585,252.191091,544.7635454,304.7990861,456.1083326,391.6950487,182.1085434,404.2147212,379.2951731,386.7597832
2049-07-01,126.0335952,236.350034,233.9623296,246.8716104,332.0450538,286.8189582,258.3579991,221.2844682,473.988114,171.9702261,216.4620919,275.4584345,210.1407927,177.7850254
2049-08-01,292.3179597,242.3218241,211.6245144,124.9235796,214.4569706,208.2806179,226.5344919,213.4369968,411.317991,144.0589301,424.9230114,219.3989281,150.7381049,179.7432423
2049-09-01,164.9733857,333.1209759,196.8862386,163.9640611,224.6223221,324.8944971,217.581603,222.2931182,523.625731,188.0311458,197.1564999,263.4638046,189.9146895,171.1757749
2049-10-01,246.0195207,292.530005,255.2224829,198.3104967,307.6953831,265.5124028,273.7452787,241.7179807,358.9117801,277.9312716,243.2642973,315.1519454,251.8960355,218.9233832
2049-11-01,304.3236607,359.751912,370.204475,347.809765,398.1305379,379.8859111,395.2198956,331.4830968,475.5467938,374.024485,316.4584743,386.3725535,354.2687548,405.9970478
2049-12-01,256.8709504,347.3160495,330.1512847,314.6933243,449.2996203,410.313365,363.4579033,327.2778329,405.4980671,340.7414185,221.3775365,361.5819238,308.5847497,336.4344786
2050-01-01,193.7861119,347.1394402,297.2810619,266.6515236,361.3562014,346.4429328,309.799655,327.4609473,411.2259001,305.6820386,196.5577773,326.3458533,284.5003694,302.185616
2050-02-01,156.4395967,313.6394336,300.602969,213.3942423,331.8691555,312.566795,291.9846721,319.5251568,362.1714486,282.5333416,159.9321153,314.6370087,226.8974155,267.5394305
2050-03-01,99.23515211,192.8314783,208.4739788,123.6598539,234.0384338,201.9147621,186.6068864,209.1197446,201.4111317,161.2347409,142.7788698,235.3066836,129.7086869,137.8504867
2050-04-01,127.5965052,172.5150977,187.9631736,140.2774181,166.2061053,249.2428721,470.9902606,220.2383624,152.6747002,130.4965801,125.7647674,158.7884947,121.5937581,138.3607759
2050-05-01,373.7544717,530.3459499,197.4838014,120.6493841,247.3229109,227.6891714,209.5551794,374.5744624,554.6769633,129.6514553,301.1552971,287.8518958,117.2967885,101.1790262
2050-06-01,426.1761755,232.9100549,524.5455493,239.8069852,675.4985215,412.7821344,154.306668,174.693715,323.6754512,190.0161265,237.6104149,647.9007074,386.3800052,210.6237325
2050-07-01,236.4313294,201.7506098,227.0817178,162.1634533,218.4750373,428.1351046,174.094369,181.3943208,507.6385503,210.2159826,161.6038248,254.7219489,171.5374575,206.8390385
2050-08-01,206.824625,241.1867971,175.2879147,167.8578395,215.2141722,401.9267129,152.2320764,168.0079504,613.6402352,402.5744755,165.0838387,320.4026453,203.7017821,142.7063094
2050-09-01,175.0541911,245.6183449,170.5954908,174.9053748,186.6573466,352.36522,168.0737466,174.3081143,695.8689555,171.7254277,174.4817383,442.8471511,187.4135088,163.4993462
2050-10-01,236.0358688,275.0804093,208.300109,262.6706555,253.64236,268.6495419,228.3346522,205.5231007,440.2318528,206.2651902,208.981326,379.7738833,272.2155896,242.751841
2050-11-01,350.0149175,384.1016208,261.0328611,343.1873302,346.133771,360.7391888,333.2574523,304.4843651,531.6892226,340.8197456,313.3041401,375.8170454,403.8399962,331.6759904
2050-12-01,307.2317244,404.9603131,275.5913215,310.3846379,317.6781669,394.4678269,278.2518383,314.771177,426.9165588,305.1624775,266.7107,406.7030923,363.7965421,357.1372036
2051-01-01,264.1001902,351.7326207,198.0397655,289.1781281,299.3394649,386.1673801,216.3152356,299.4780642,404.2758329,242.3887034,153.0198729,406.5553106,318.7684915,317.5670374
2051-02-01,171.0426847,317.7379356,157.9794338,193.8053499,269.0105235,332.0729328,133.0910276,206.8842134,409.9826674,208.9223855,162.9663807,327.6230215,292.6428011,242.3914336
2051-03-01,101.3886457,203.8885284,101.9694305,131.1525902,161.8853207,254.4014123,83.78656616,168.0816334,273.8522682,128.5676787,98.06853576,214.5816945,170.2646309,144.5803539
2051-04-01,174.4795526,155.1083487,133.1562706,157.5196543,388.4909271,203.1927348,93.14732164,120.5130644,230.7924625,145.9142549,128.0135085,161.0622072,178.9071144,139.9632113
2051-05-01,453.2942627,589.6325208,385.8166047,169.0699251,209.8735899,212.1995175,124.1786038,102.12178,311.4043291,132.9829947,257.8618183,146.2630285,268.537883,229.2192354
2051-06-01,262.8914743,212.1188812,243.8053657,294.9390058,207.7067632,251.0219153,245.774451,121.3743906,348.0985941,344.2900705,593.0816282,590.0730692,557.2029281,457.8464119
2051-07-01,216.3277172,145.324724,249.7332939,258.7329288,211.4105474,328.5428883,135.8128593,137.8515805,440.933471,341.631079,260.7823746,243.3545201,283.8149841,176.3987347
2051-08-01,226.5706018,116.6899624,181.5511507,228.4767577,191.4081293,355.6137724,155.5963249,158.3447168,444.1952251,402.657931,204.7487362,241.5580793,274.0808878,155.827087
2051-09-01,180.748196,165.3101784,174.2196368,239.0021127,198.4229456,321.3312078,156.232863,128.0679292,402.5478276,635.4056124,184.9676693,336.9696365,282.2688684,226.6324233
2051-10-01,247.8860161,271.0718338,216.2504367,312.6473646,270.8626567,272.2957931,219.4951362,117.4520543,303.2305572,454.2928171,235.232471,355.660746,334.0941989,328.0693631
2051-11-01,351.7503664,384.9831795,288.6714261,400.9797997,385.7869796,378.879476,305.8929649,179.5848654,376.4951479,761.1317082,347.2946445,379.0894014,510.7906876,376.8377092
2051-12-01,341.9335889,378.5320941,416.6956272,369.917261,358.4961591,358.4412562,300.8906891,169.4568324,411.8268852,543.8812338,343.5771639,402.3630925,405.2023476,360.5869468
2052-01-01,299.7598176,325.7119315,156.9909612,356.4794516,321.7577831,304.6033134,205.9161412,118.3808915,344.9951758,419.1041714,278.3235851,393.7933875,412.1264317,338.397613
2052-02-01,283.4943996,306.5713141,178.4253781,345.6479824,301.7881553,285.215849,173.4491205,106.4381053,301.2657027,414.3893156,251.8357096,319.7526589,345.3160817,315.0808173
2052-03-01,164.7860087,181.2369009,119.0476007,208.5071936,211.1223848,171.4168277,135.3883352,81.28139944,176.4846143,275.3850273,111.6770137,185.8926079,212.2655041,190.7446722
2052-04-01,165.466735,154.4173799,101.6768541,181.2676864,500.5467473,441.1697672,122.3127422,69.2175193,489.9842428,277.0235689,107.54675,529.4364546,155.7142282,208.3489734
2052-05-01,229.292255,243.2584748,92.7470604,553.9986127,185.6068779,281.4339493,124.7552788,83.53275864,249.1738464,344.9472565,114.2354604,140.1734794,125.0490016,391.5347051
2052-06-01,551.2363441,199.7180072,99.6575084,174.5229749,486.3329593,249.0354556,297.7208286,151.1839539,426.4504888,330.5608883,311.3029873,204.5771753,516.5396577,211.7861543
2052-07-01,269.2947572,389.678307,103.3552923,137.0883132,270.9026492,262.7652479,212.0579152,197.1078083,255.9984451,403.5049111,290.2763868,109.3350221,240.3395783,191.3031186
2052-08-01,190.083377,203.0802718,128.5985799,112.5615681,259.3464464,330.9016648,156.7026565,171.0703781,186.5130234,375.5010805,197.91231,209.2332871,478.3054366,197.1437603
2052-09-01,229.0647087,206.5165234,124.3725759,130.6662096,223.7753891,287.7330284,173.7957969,121.7630772,200.4575814,383.041738,181.8886454,135.5944479,197.5446253,216.0592668
2052-10-01,285.971682,284.0113676,192.581492,333.390494,278.1571298,265.2100491,245.8191026,137.4558826,255.2309111,360.9296202,260.0902203,206.3198718,258.5820565,259.8338989
2052-11-01,331.9173521,395.7410654,255.0364365,206.7545359,411.0773928,331.9042917,360.0336423,258.6729057,363.4193063,372.8828784,349.2095086,357.6557179,415.2432375,377.472721
2052-12-01,309.0731169,337.6727528,218.8822066,158.3759779,378.1288348,337.8757058,313.5706803,190.2315742,381.0023772,410.1828834,377.835249,300.7336339,320.6266854,336.2596827
2053-01-01,266.4893123,304.8469328,201.2784934,128.4312108,335.0591391,301.945315,296.762132,178.2780375,329.7581724,344.7751799,329.3012136,233.1243444,302.097074,333.7976169
2053-02-01,253.2128475,286.3268304,173.4181147,109.7784756,309.3768112,277.3097261,270.9170995,150.9060841,304.4533862,301.5796447,290.7256475,190.1417761,237.8095816,303.7146453
2053-03-01,119.9186504,172.1005787,109.9742429,64.57061755,196.8886715,165.1870197,155.6138756,83.58196279,182.4489697,178.3797208,148.8668829,114.8740377,147.7784212,185.9083398
2053-04-01,142.1608923,132.478071,108.0248593,96.82993094,616.5715368,254.5987819,117.0661873,100.0490576,370.6332569,569.9933902,164.6363217,99.57655975,123.0646938,299.9612766
2053-05-01,214.8033109,128.4354347,86.45916595,191.1659439,321.7851128,126.1756723,111.2615985,350.9801839,319.6511005,206.0728602,166.0459203,240.4542857,225.8761913,126.00061
2053-06-01,303.1599041,171.7724452,191.5628351,419.7013647,242.5374988,263.2568974,157.8842373,455.3547044,283.4670334,308.1137071,387.6632952,426.7516374,467.7850981,226.5123783
2053-07-01,311.3412237,126.3175086,167.8229549,209.0160842,232.4519349,317.3675057,134.5782985,366.9294925,360.7022994,598.0192691,187.1372655,140.7871454,252.7677546,147.7260179
2053-08-01,329.4624356,198.3845083,194.0304686,265.7090958,289.9162983,203.2581651,177.9323619,296.9913472,784.9214067,563.6052431,180.9886036,140.4342152,212.1885635,155.3004214
2053-09-01,419.3904603,154.2956791,153.3234326,249.8634927,264.1413462,202.3586134,162.84786,612.5234942,558.1354383,488.9115487,183.0771897,131.881667,197.6990486,166.5608613
2053-10-01,358.3653519,324.9855644,160.2380645,292.032376,263.2414266,264.4176661,207.8653359,493.0986136,387.5501822,415.1845084,243.147802,201.315073,246.6403743,226.15884
2053-11-01,435.9298482,324.0756766,250.1071156,393.1735125,342.3454004,380.556566,271.6373877,600.1021627,608.047459,450.033639,337.3016633,254.668497,371.414411,310.7564467
2053-12-01,404.99379,250.2465805,296.2570833,557.6169408,321.9240005,363.0477802,225.7768879,484.3691192,419.1200611,405.4242839,295.4586754,147.989873,341.9783723,332.3047258
2054-01-01,413.6430001,200.1397613,237.3665376,407.0695551,286.3034171,348.9682606,172.4432174,410.1699716,410.1220914,411.3356048,251.0945676,150.4124853,304.0087003,286.3743902
2054-02-01,342.5318749,172.5720992,169.2274612,417.0178393,256.7214419,326.2357624,137.3938401,415.8958979,415.3434782,419.9852132,162.8462881,162.7509386,278.8152448,194.5424339
2054-03-01,201.4365976,152.7746553,107.063384,274.5742515,157.3280923,213.0546334,105.3266763,273.0297711,277.2810871,261.256419,96.44271163,144.9398769,177.1992294,115.8606419
2054-04-01,202.9859714,172.8519582,121.7421633,224.359306,188.3173288,152.3915113,89.03047422,183.8329858,254.9161075,195.6260567,135.6894483,165.5783651,128.8643504,140.9705723
2054-05-01,531.2779493,299.7031762,109.096315,269.9162501,103.6985379,599.0343527,363.6865353,565.0061047,380.6950491,623.2992649,144.9763413,346.9315489,152.0367467,173.6040368
2054-06-01,154.0388502,242.5451273,111.341312,624.7023434,342.4247764,285.1174259,374.0173857,228.4660308,484.6100627,227.325576,194.3276168,297.0332668,246.553307,382.000983
2054-07-01,370.5137706,257.6886458,114.7086699,218.9899207,475.4536324,225.6349245,230.6751025,173.3322809,558.330416,244.9118276,195.156879,374.6247038,134.8598277,148.5545526
2054-08-01,147.6441878,174.6649798,154.4180734,153.4639867,306.4115685,194.1138258,202.8716859,151.0490712,415.4614245,416.5360614,162.4283667,456.5065556,150.7900964,158.6834524
2054-09-01,231.3425374,187.9153562,168.9371121,147.2983597,258.3087807,206.9886476,175.1044624,161.9544459,392.8504509,333.2352109,178.3468768,484.4535247,192.2396616,176.6240817
2054-10-01,287.9500604,232.4811767,199.572165,191.3856518,285.8779557,277.8274854,212.3989962,206.2384071,304.3441042,331.4249705,232.3002686,350.4000645,250.6620289,241.7872192
2054-11-01,389.7494125,332.8850474,305.1926197,276.176511,394.5421292,384.1298863,300.4159489,294.5002422,382.7555993,381.1169515,351.2202584,452.1843921,345.3327939,396.5745938
2054-12-01,359.2550396,305.6443934,246.0147772,479.1217852,333.6513268,343.2171621,273.9959074,289.3581431,408.3175959,400.7731043,332.760643,409.6829388,307.2030245,406.7638304
2055-01-01,306.8245052,286.4943512,198.9404176,134.5117665,300.536345,298.1159375,226.9036727,268.2204184,357.8666297,331.7340819,282.3383334,388.2687105,274.0025106,322.9539731
2055-02-01,287.4066952,259.8470129,151.3968112,155.8747517,276.838858,274.6281367,156.292155,223.2177557,304.0294152,308.819334,188.3569773,319.9691984,181.7498513,298.6573647
2055-03-01,175.5010015,175.7798108,100.4232107,134.9572067,178.6401083,176.9489515,101.3031892,128.9136024,171.4253145,190.2232714,121.7916996,188.1960267,127.9991261,214.4276259
2055-04-01,134.6351895,150.2405328,160.5974289,100.3856264,200.1188002,426.3437105,139.0319823,81.27659239,470.7178009,143.1781827,106.3296597,580.1625931,210.181288,343.386892
2055-05-01,98.85359664,199.6007588,182.8924964,123.8971969,135.2158668,185.2386084,120.4396432,271.2554578,191.114616,522.8732634,157.1782862,284.3339189,305.7476085,247.5763124
2055-06-01,244.8256549,500.8614618,263.0691001,286.5412062,462.7923521,264.7504164,267.3161937,377.6469866,356.134792,204.7864283,384.5599612,259.1347403,225.4264225,271.8692191
2055-07-01,400.9118051,237.5280497,122.6119712,174.941564,374.7871101,256.2345154,204.2080297,173.477439,299.5916048,242.8651354,281.3406385,220.9807413,201.7411821,291.2848385
2055-08-01,180.0815426,191.3212411,118.0021644,192.5591217,240.2485816,200.7987562,173.5112809,142.1121801,258.0324365,271.5629136,202.0088286,268.2449848,168.9399315,423.2739987
2055-09-01,181.4043499,205.4952314,245.0746102,204.872948,337.9078688,212.6258827,153.4150289,156.4135361,226.4129272,220.4313277,197.8745715,258.8226863,175.5936632,514.7424215
2055-10-01,277.3959848,252.0236712,149.7822466,244.958734,330.1812617,258.6452127,240.9157892,222.2305528,362.3526651,246.2796677,248.7140616,269.6861128,219.4321994,354.8766062
2055-11-01,362.8231811,389.6528647,199.6450773,377.4169102,388.8781968,358.3299702,334.2919487,299.477548,398.0992743,326.9448576,329.3327114,367.4817986,340.421724,427.4964159
2055-12-01,322.7976324,352.1097652,163.5691763,325.7315692,410.4806482,346.5356259,317.4331547,276.2377723,407.6945014,307.7500725,305.1174034,367.2159076,284.3327882,427.3529013
2056-01-01,283.6207367,296.8526702,154.9104901,284.1728416,344.4653994,335.880074,261.5604864,183.8764075,364.8008584,279.9520455,265.3930416,324.1011357,245.6911754,410.3525551
2056-02-01,191.0050298,284.04926,118.3660792,282.3317961,296.9371953,309.8528202,184.6736992,163.3601378,322.5071515,265.4416273,270.8222935,298.3623797,141.620647,396.7627122
2056-03-01,133.0238624,175.7907648,76.89435096,123.6203094,175.8943044,199.5069076,110.9500046,100.1116099,236.8762013,159.5824418,159.7163876,178.1843581,97.4067483,240.7836663
2056-04-01,110.7469391,172.2125801,66.06435122,114.8821714,456.8800992,199.5492139,131.8673898,120.5735182,204.6764174,118.9144441,168.9245933,399.9398311,127.3087758,175.947169
2056-05-01,114.8569719,267.0853059,201.4548503,206.6060945,186.9122929,177.0666442,389.8125233,154.3262359,194.9807688,126.5672827,193.6772372,190.2381506,143.1143491,157.3690705
2056-06-01,341.8652342,718.9042347,249.5695726,456.894972,400.4369163,236.8205921,324.8031736,197.0815848,163.2185599,194.5772311,140.0390355,412.3821604,241.048447,191.3350598
2056-07-01,196.5900312,359.5105545,261.2260095,331.9216737,247.0587231,216.5846458,182.3225379,530.9432973,230.8132359,122.4997528,194.2301753,199.3640892,301.3646645,410.4020727
2056-08-01,183.3210431,258.6868208,269.1783356,401.6318553,211.1688537,317.3984537,177.3125025,295.3429343,275.3530714,171.0631309,240.5113748,154.1156238,158.6936918,327.7078371
2056-09-01,191.3719824,410.8923452,218.5909066,516.0986507,224.6738212,458.6856076,196.3968362,258.0526463,288.0306623,127.5061447,211.3273371,183.0515222,197.9569966,362.9177493
2056-10-01,251.075141,290.9587225,269.8024776,419.3910616,291.1255762,313.4520384,256.9098231,298.0922383,316.9910874,163.1299557,268.4305024,251.1083581,235.0596271,270.2202398
2056-11-01,331.7374679,375.4257124,365.5913783,435.3787077,434.9178757,392.0479399,367.0200035,401.1868122,374.4963337,250.4400309,379.1196827,306.4268571,341.2416736,363.2181645
2056-12-01,281.8932357,401.1294349,349.203079,420.4392589,449.1287505,403.8827554,362.397419,389.971016,388.1067445,180.2199504,330.728944,280.6605916,366.4461693,341.2918386
2057-01-01,232.3644693,335.0884682,298.5344084,407.6327094,402.2596261,374.2592421,334.9824527,352.4048536,309.6006768,150.353945,294.8486244,177.5627819,323.6328938,303.3502572
2057-02-01,149.8613185,305.1544267,274.5951254,416.6055285,407.906725,319.3437524,293.1576257,320.6377976,295.3837121,127.9493559,264.2185876,199.3309355,288.7499542,296.7077945
2057-03-01,107.1014983,185.8910061,167.4582924,277.3532225,275.2358794,218.6698229,183.8954624,199.3832459,174.5382527,72.14102898,155.7859678,124.2044831,157.5110357,172.5195249
2057-04-01,124.0769459,147.5235857,206.8254951,244.6137862,228.9295395,154.8947813,222.8857861,166.2782484,404.1838214,82.16512249,225.6298043,157.3105455,235.5972137,635.8902305
2057-05-01,158.2936827,458.0611308,119.2923222,377.064647,251.795275,229.5440801,139.4225704,413.5538506,190.3019638,157.9582701,237.0265111,249.9348928,172.6143229,232.2395472
2057-06-01,169.1264358,152.8414685,169.4655538,332.5350606,468.1289609,594.2045504,265.5652722,210.5898987,435.9389131,149.5817043,175.6367393,222.4543407,210.5301585,192.2004873
2057-07-01,137.5384421,396.7664138,293.3098206,365.8969545,469.0950623,202.7028837,241.1446983,202.1358341,355.859271,190.567782,177.0513306,312.6191496,166.2210231,190.3644251
2057-08-01,259.0443455,149.4593402,284.2329846,369.2243072,494.9444084,163.6451465,187.04622,192.8435348,253.7797576,356.7368651,147.5393284,259.5763484,181.8047584,144.7226428
2057-09-01,245.7161665,195.7253391,159.9276308,351.5118661,518.9564466,193.1245027,187.0862371,204.1742121,320.4159848,164.2806704,183.3139603,385.1374197,166.3126592,186.1099004
2057-10-01,261.579489,258.7249989,213.6769218,295.8639913,365.3728973,244.874812,241.237404,245.2138894,390.0527176,220.756684,240.3581327,288.7273306,209.8016714,224.968372
2057-11-01,379.7659309,355.2164385,354.2662241,377.1748674,501.2386681,349.5424508,341.1535316,367.7808005,450.2134004,331.9307863,328.2959137,381.5595894,291.5638299,315.391933
2057-12-01,328.4721447,341.4247185,291.5489268,305.8972684,408.5505115,304.5431292,296.172926,316.3370243,407.7866979,293.9804888,283.6282864,398.4137065,257.6996096,272.7000902
2058-01-01,286.2820681,302.6861419,228.3115374,263.0958161,389.5629522,277.6574498,261.5969388,278.8551262,402.8399709,246.408434,242.8267403,300.9338569,202.1705703,219.3113063
2058-02-01,200.9072268,261.2158385,198.2049737,229.7427634,349.2715344,249.5558494,164.058037,249.005231,328.4978615,196.8849762,185.2500496,276.8051779,143.8678536,142.7673824
2058-03-01,146.8326417,135.939789,115.8925625,255.8191637,214.8331887,160.7341661,98.58317835,157.9281274,199.3241887,163.4090014,100.6647078,165.8062391,82.7841661,90.71173907
2058-04-01,119.3606498,132.8782592,163.3518296,89.14044971,225.3574589,152.7727799,103.1343033,106.9779024,218.6650155,155.2633688,152.2777003,378.4561702,118.5325827,100.6215135
2058-05-01,116.8820113,126.3890332,147.8535605,166.9995588,236.4809287,134.6532094,157.4760306,244.9846168,571.2661153,225.0230298,186.561164,230.230033,227.6910089,122.6659331
