#,,Pp Banda 1,Pp Banda 2,Pp Banda 3,Pp Banda 4,Pp Banda 5,Pp Banda 6,Pp Banda 7,Pp Banda 8
2073,4,47,45.8,44.7,43.6,42.4,41.3,40.2,39
2073,5,189.7,185.1,180.5,176,171.4,166.8,162.2,157.6
2073,6,921.1,898.9,876.6,854.4,832.1,809.8,787.6,765.3
2073,7,57.6,56.2,54.8,53.4,52,50.6,49.2,47.8
2073,8,581.2,567.2,553.1,539.1,525,511,497,482.9
2073,9,130.7,127.6,124.4,121.2,118.1,114.9,111.8,108.6
2073,10,12.9,12.6,12.3,12,11.6,11.3,11,10.7
2073,11,140.8,137.4,134,130.6,127.2,123.8,120.4,117
2073,12,1.4,1.4,1.3,1.3,1.3,1.2,1.2,1.2
2074,1,0,0,0,0,0,0,0,0
2074,2,0,0,0,0,0,0,0,0
2074,3,75.4,73.6,71.7,69.9,68.1,66.3,64.4,62.6
2074,4,0,0,0,0,0,0,0,0
2074,5,992.4,967,941.6,916.3,890.9,865.5,840.2,814.8
2074,6,287.5,280.2,272.8,265.5,258.1,250.8,243.4,236.1
2074,7,506,493.1,480.2,467.2,454.3,441.4,428.4,415.5
2074,8,111.1,108.3,105.4,102.6,99.8,96.9,94.1,91.2
2074,9,67.3,65.5,63.8,62.1,60.4,58.7,57,55.2
2074,10,0,0,0,0,0,0,0,0
2074,11,18.8,18.3,17.8,17.4,16.9,16.4,15.9,15.4
2074,12,0,0,0,0,0,0,0,0
2075,1,0,0,0,0,0,0,0,0
2075,2,6.7,6.5,6.3,6.2,6,5.8,5.7,5.5
2075,3,49.8,48.5,47.3,46,44.7,43.4,42.2,40.9
2075,4,323,314.2,305.4,296.6,287.8,279,270.2,261.4
2075,5,145.8,141.8,137.8,133.9,129.9,125.9,122,118
2075,6,353.6,344,334.4,324.7,315.1,305.5,295.9,286.2
2075,7,138.7,134.9,131.2,127.4,123.6,119.8,116.1,112.3
2075,8,116.7,113.5,110.3,107.2,104,100.8,97.6,94.4
2075,9,89.3,86.8,84.4,82,79.5,77.1,74.7,72.3
2075,10,54.3,52.8,51.3,49.8,48.4,46.9,45.4,43.9
2075,11,35.5,34.5,33.5,32.6,31.6,30.6,29.7,28.7
2075,12,489.2,475.9,462.6,449.2,435.9,422.6,409.3,396
2076,1,74.8,72.8,70.8,68.7,66.7,64.7,62.6,60.6
2076,2,11.5,11.2,10.9,10.6,10.2,9.9,9.6,9.3
2076,3,82.7,80.4,78.2,75.9,73.7,71.4,69.2,66.9
2076,4,137.5,133.6,129.8,126,122.1,118.3,114.5,110.6
2076,5,176.2,171.2,166.3,161.4,156.5,151.6,146.7,141.8
2076,6,483.9,470.4,456.9,443.4,429.9,416.4,402.9,389.4
2076,7,78.8,76.6,74.4,72.2,70,67.8,65.6,63.4
2076,8,91.9,89.3,86.7,84.2,81.6,79.1,76.5,73.9
2076,9,793.6,771.5,749.4,727.2,705.1,682.9,660.8,638.7
2076,10,11.3,11,10.7,10.4,10.1,9.8,9.4,9.1
2076,11,7.9,7.7,7.4,7.2,7,6.8,6.6,6.3
2076,12,0,0,0,0,0,0,0,0
2077,1,0,0,0,0,0,0,0,0
2077,2,0,0,0,0,0,0,0,0
2077,3,88,85.6,83.1,80.7,78.2,75.7,73.3,70.8
2077,4,66.2,64.1,62,59.9,57.8,55.7,53.5,51.4
2077,5,142.8,138.2,133.7,129.1,124.5,120,115.4,110.8
2077,6,300.4,290.8,281.2,271.6,262,252.4,242.8,233.2
2077,7,684.3,662.4,640.6,618.7,596.8,574.9,553.1,531.2
2077,8,170.2,164.7,159.3,153.8,148.4,143,137.5,132.1
2077,9,29.4,28.4,27.5,26.6,25.6,24.7,23.8,22.8
2077,10,75.8,73.4,71,68.6,66.1,63.7,61.3,58.9
2077,11,158.4,153.3,148.2,143.2,138.1,133.1,128,122.9
2077,12,0.7,0.6,0.6,0.6,0.6,0.5,0.5,0.5
2078,1,0,0,0,0,0,0,0,0
2078,2,3.1,3,2.9,2.8,2.7,2.6,2.5,2.4
2078,3,0,0,0,0,0,0,0,0
2078,4,158,152.6,147.2,141.8,136.4,131,125.6,120.2
2078,5,205.2,198.2,191.2,184.2,177.2,170.2,163.2,156.2
2078,6,245.6,237.2,228.8,220.4,212,203.7,195.3,186.9
2078,7,67.5,65.2,62.9,60.6,58.3,56,53.7,51.4
2078,8,307.2,296.8,286.3,275.8,265.3,254.8,244.3,233.8
2078,9,298.4,288.2,278,267.8,257.6,247.4,237.2,227.1
2078,10,32.8,31.7,30.6,29.4,28.3,27.2,26.1,25
2078,11,8.8,8.5,8.2,7.9,7.6,7.3,7,6.7
2078,12,130.9,126.4,121.9,117.5,113,108.5,104.1,99.6
2079,1,43.7,42.2,40.7,39.2,37.7,36.2,34.7,33.2
2079,2,13.9,13.4,12.9,12.4,12,11.5,11,10.5
2079,3,15.6,15,14.5,14,13.4,12.9,12.4,11.8
2079,4,282.2,274.5,266.9,259.2,251.5,243.8,236.1,228.5
2079,5,217.4,211.5,205.5,199.6,193.7,187.8,181.9,176
2079,6,806.1,784.2,762.2,740.3,718.3,696.4,674.5,652.5
2079,7,215.7,209.9,204,198.1,192.2,186.4,180.5,174.6
2079,8,308,299.6,291.2,282.9,274.5,266.1,257.7,249.3
2079,9,33,32.1,31.2,30.3,29.4,28.5,27.6,26.7
2079,10,33.3,32.4,31.5,30.6,29.7,28.7,27.8,26.9
2079,11,7.3,7.1,6.9,6.7,6.5,6.3,6.1,5.9
2079,12,0,0,0,0,0,0,0,0
2080,1,0,0,0,0,0,0,0,0
2080,2,0,0,0,0,0,0,0,0
2080,3,12.5,12.2,11.8,11.5,11.1,10.8,10.5,10.1
2080,4,25.6,25,24.3,23.7,23,22.4,21.8,21.1
2080,5,351.9,343.1,334.3,325.4,316.6,307.8,299,290.2
2080,6,210.8,205.6,200.3,195,189.7,184.4,179.2,173.9
2080,7,522,508.9,495.8,482.7,469.7,456.6,443.5,430.5
2080,8,314.4,306.5,298.6,290.8,282.9,275,267.1,259.3
2080,9,126.6,123.4,120.3,117.1,113.9,110.8,107.6,104.4
2080,10,72.2,70.3,68.5,66.7,64.9,63.1,61.3,59.5
2080,11,444.9,433.8,422.6,411.5,400.3,389.2,378.1,366.9
2080,12,8.8,8.6,8.4,8.2,7.9,7.7,7.5,7.3
2081,1,3.3,3.2,3.2,3.1,3,2.9,2.8,2.7
2081,2,1.8,1.8,1.8,1.7,1.7,1.6,1.6,1.5
2081,3,0,0,0,0,0,0,0,0
2081,4,15.6,15.3,15,14.8,14.5,14.2,13.9,13.7
2081,5,97.4,95.7,94,92.2,90.5,88.7,87,85.3
2081,6,1090.9,1071.4,1052,1032.6,1013.1,993.7,974.2,954.8
2081,7,98.2,96.5,94.7,93,91.2,89.5,87.7,86
2081,8,182.8,179.6,176.3,173,169.8,166.5,163.3,160
2081,9,660.9,649.1,637.4,625.6,613.8,602,590.2,578.4
2081,10,335.5,329.6,323.6,317.6,311.6,305.6,299.7,293.7
2081,11,373.9,367.2,360.5,353.9,347.2,340.5,333.9,327.2
2081,12,53.5,52.6,51.6,50.6,49.7,48.7,47.8,46.8
2082,1,2.9,2.9,2.8,2.8,2.7,2.7,2.6,2.6
2082,2,3.3,3.3,3.2,3.2,3.1,3,3,2.9
2082,3,9.7,9.5,9.3,9.1,9,8.8,8.6,8.5
2082,4,497.6,487.9,478.2,468.5,458.8,449,439.3,429.6
2082,5,591.4,579.9,568.3,556.7,545.2,533.6,522.1,510.5
2082,6,775.8,760.6,745.4,730.3,715.1,700,684.8,669.7
2082,7,20.5,20.1,19.7,19.3,18.9,18.5,18.1,17.7
2082,8,177.9,174.4,170.9,167.4,164,160.5,157,153.5
2082,9,583.3,571.9,560.5,549.1,537.8,526.4,515,503.6
2082,10,16.5,16.2,15.9,15.5,15.2,14.9,14.6,14.3
2082,11,4.6,4.5,4.4,4.4,4.3,4.2,4.1,4
2082,12,1.3,1.3,1.3,1.2,1.2,1.2,1.2,1.1
2083,1,0,0,0,0,0,0,0,0
2083,2,0,0,0,0,0,0,0,0
2083,3,0,0,0,0,0,0,0,0
2083,4,100.3,98.1,95.9,93.7,91.5,89.3,87.1,84.9
2083,5,164.5,160.8,157.2,153.6,150,146.4,142.8,139.1
2083,6,717.2,701.5,685.7,669.9,654.1,638.4,622.6,606.8
2083,7,572.6,560,547.4,534.8,522.2,509.6,497,484.5
2083,8,160.9,157.3,153.8,150.3,146.7,143.2,139.7,136.1
2083,9,538.1,526.3,514.5,502.6,490.8,479,467.1,455.3
2083,10,41.9,40.9,40,39.1,38.2,37.3,36.3,35.4
2083,11,0,0,0,0,0,0,0,0
2083,12,6,5.9,5.8,5.6,5.5,5.4,5.2,5.1
2084,1,0,0,0,0,0,0,0,0
2084,2,0,0,0,0,0,0,0,0
2084,3,69.2,67.7,66.2,64.6,63.1,61.6,60.1,58.5
2084,4,714,700.5,687.1,673.6,660.2,646.7,633.3,619.8
2084,5,455,446.5,437.9,429.3,420.7,412.2,403.6,395
2084,6,276,270.8,265.6,260.4,255.2,250,244.8,239.6
2084,7,102.8,100.9,98.9,97,95.1,93.1,91.2,89.3
2084,8,287.6,282.2,276.8,271.4,265.9,260.5,255.1,249.7
2084,9,788.4,773.6,758.7,743.8,729,714.1,699.3,684.4
2084,10,14.5,14.3,14,13.7,13.4,13.2,12.9,12.6
2084,11,124,121.7,119.4,117,114.7,112.3,110,107.7
2084,12,0,0,0,0,0,0,0,0
2085,1,1.6,1.5,1.5,1.5,1.4,1.4,1.4,1.4
2085,2,3.2,3.2,3.1,3,3,2.9,2.9,2.8
2085,3,0,0,0,0,0,0,0,0
2085,4,33.8,33,32.1,31.3,30.4,29.6,28.7,27.9
2085,5,130,126.7,123.5,120.2,117,113.7,110.5,107.2
2085,6,701,683.4,665.9,648.4,630.8,613.3,595.7,578.2
2085,7,382.6,373.1,363.5,353.9,344.3,334.8,325.2,315.6
2085,8,128.5,125.3,122,118.8,115.6,112.4,109.2,106
2085,9,220.3,214.7,209.2,203.7,198.2,192.7,187.2,181.7
2085,10,359.5,350.5,341.5,332.5,323.5,314.5,305.5,296.5
2085,11,89.1,86.8,84.6,82.4,80.1,77.9,75.7,73.5
2085,12,0.2,0.2,0.2,0.2,0.2,0.2,0.1,0.1
2086,1,26.2,25.6,24.9,24.2,23.6,22.9,22.3,21.6
2086,2,0,0,0,0,0,0,0,0
2086,3,12.6,12.3,12,11.7,11.4,11,10.7,10.4
2086,4,818.3,800.1,781.8,763.5,745.3,727,708.7,690.4
2086,5,134.8,131.7,128.7,125.7,122.7,119.7,116.7,113.7
2086,6,236.6,231.3,226.1,220.8,215.5,210.2,204.9,199.6
2086,7,51.6,50.4,49.3,48.1,47,45.8,44.7,43.5
2086,8,623,609.1,595.2,581.3,567.4,553.5,539.5,525.6
2086,9,40.5,39.6,38.7,37.7,36.8,35.9,35,34.1
2086,10,370.8,362.5,354.3,346,337.7,329.4,321.1,312.9
2086,11,0,0,0,0,0,0,0,0
2086,12,0,0,0,0,0,0,0,0
2087,1,27.9,27.3,26.7,26,25.4,24.8,24.2,23.5
2087,2,0,0,0,0,0,0,0,0
2087,3,31.8,31.1,30.4,29.7,29,28.3,27.6,26.8
2087,4,187.6,181.3,175,168.8,162.5,156.2,149.9,143.7
2087,5,232,224.2,216.5,208.7,201,193.2,185.4,177.7
2087,6,200.7,194,187.3,180.6,173.9,167.2,160.4,153.7
2087,7,35.6,34.4,33.2,32,30.8,29.6,28.4,27.2
2087,8,290.6,280.9,271.2,261.5,251.7,242,232.3,222.6
2087,9,462.9,447.5,432,416.5,401,385.5,370,354.5
2087,10,72,69.6,67.2,64.8,62.4,60,57.6,55.2
2087,11,31.2,30.1,29.1,28,27,25.9,24.9,23.9
2087,12,0,0,0,0,0,0,0,0
2088,1,6.2,6,5.8,5.6,5.4,5.2,5,4.8
2088,2,0,0,0,0,0,0,0,0
2088,3,39.1,37.8,36.5,35.2,33.9,32.6,31.2,29.9
2088,4,168.4,164.5,160.6,156.7,152.8,148.9,145,141.1
2088,5,371.2,362.6,354,345.4,336.8,328.2,319.6,311
2088,6,266,259.8,253.6,247.5,241.3,235.1,229,222.8
2088,7,487.5,476.2,464.9,453.6,442.3,431,419.7,408.4
2088,8,132.2,129.1,126,123,119.9,116.8,113.8,110.7
2088,9,36.7,35.9,35,34.2,33.3,32.5,31.6,30.8
2088,10,620.7,606.3,591.9,577.5,563.1,548.7,534.4,520
2088,11,36.3,35.5,34.6,33.8,33,32.1,31.3,30.4
2088,12,0,0,0,0,0,0,0,0
2089,1,0,0,0,0,0,0,0,0
2089,2,17.9,17.5,17.1,16.7,16.3,15.9,15.5,15
2089,3,111.5,109,106.4,103.8,101.2,98.6,96,93.4
2089,4,27.4,26.7,25.9,25.1,24.4,23.6,22.8,22.1
2089,5,181.3,176.3,171.2,166.2,161.1,156.1,151,145.9
2089,6,36.2,35.2,34.2,33.2,32.1,31.1,30.1,29.1
2089,7,435.7,423.6,411.4,399.3,387.1,374.9,362.8,350.6
2089,8,414.6,403,391.4,379.9,368.3,356.8,345.2,333.6
2089,9,70.1,68.1,66.2,64.2,62.3,60.3,58.4,56.4
2089,10,143.2,139.2,135.2,131.2,127.2,123.2,119.2,115.2
2089,11,175,170.2,165.3,160.4,155.5,150.6,145.7,140.9
2089,12,1.7,1.7,1.6,1.6,1.5,1.5,1.4,1.4
2090,1,2.4,2.3,2.2,2.2,2.1,2,2,1.9
2090,2,239.9,233.2,226.6,219.9,213.2,206.5,199.8,193.1
2090,3,141.6,137.7,133.7,129.8,125.8,121.9,117.9,114
2090,4,28.3,27.2,26.2,25.2,24.1,23.1,22,21
2090,5,131.8,127,122.1,117.3,112.4,107.6,102.7,97.9
2090,6,778.1,749.4,720.8,692.2,663.5,634.9,606.3,577.7
2090,7,115.7,111.5,107.2,103,98.7,94.4,90.2,85.9
2090,8,98,94.4,90.8,87.2,83.6,80,76.4,72.8
2090,9,20,19.2,18.5,17.8,17,16.3,15.5,14.8
2090,10,61.7,59.4,57.1,54.9,52.6,50.3,48.1,45.8
2090,11,171.1,164.8,158.5,152.2,145.9,139.6,133.3,127
2090,12,0,0,0,0,0,0,0,0
2091,1,6.9,6.7,6.4,6.2,5.9,5.7,5.4,5.1
2091,2,5.5,5.3,5,4.8,4.6,4.4,4.2,4
2091,3,0,0,0,0,0,0,0,0
2091,4,17.7,17.4,17,16.7,16.4,16,15.7,15.4
2091,5,136.5,133.9,131.3,128.8,126.2,123.6,121.1,118.5
2091,6,1453.2,1425.8,1398.4,1371.1,1343.7,1316.3,1289,1261.6
2091,7,47.3,46.4,45.6,44.7,43.8,42.9,42,41.1
2091,8,414.9,407.1,399.3,391.5,383.7,375.8,368,360.2
2091,9,28.4,27.9,27.3,26.8,26.3,25.7,25.2,24.6
2091,10,348.6,342.1,335.5,328.9,322.4,315.8,309.2,302.7
2091,11,78.5,77,75.6,74.1,72.6,71.1,69.6,68.2
2091,12,112,109.9,107.8,105.7,103.6,101.5,99.3,97.2
2092,1,0,0,0,0,0,0,0,0
2092,2,1.8,1.8,1.8,1.7,1.7,1.7,1.6,1.6
2092,3,129.2,126.8,124.4,121.9,119.5,117.1,114.6,112.2
2092,4,523.4,506.8,490.1,473.5,456.8,440.1,423.5,406.8
2092,5,311.5,301.6,291.7,281.8,271.8,261.9,252,242.1
2092,6,195.8,189.6,183.4,177.1,170.9,164.7,158.4,152.2
2092,7,154.4,149.5,144.5,139.6,134.7,129.8,124.9,120
2092,8,162.2,157,151.8,146.7,141.5,136.4,131.2,126
2092,9,165,159.8,154.5,149.3,144,138.8,133.5,128.3
2092,10,20.5,19.9,19.2,18.6,17.9,17.3,16.6,15.9
2092,11,13.7,13.2,12.8,12.4,11.9,11.5,11.1,10.6
2092,12,0,0,0,0,0,0,0,0
2093,1,0,0,0,0,0,0,0,0
2093,2,0,0,0,0,0,0,0,0
2093,3,91.6,88.7,85.7,82.8,79.9,77,74.1,71.2
2093,4,45.8,44.7,43.6,42.5,41.5,40.4,39.3,38.2
2093,5,114.6,111.9,109.2,106.5,103.8,101.1,98.4,95.7
2093,6,1384.1,1351.5,1318.9,1286.2,1253.6,1221,1188.3,1155.7
2093,7,356,347.6,339.2,330.8,322.4,314,305.6,297.2
2093,8,184.3,180,175.6,171.3,166.9,162.6,158.2,153.9
2093,9,23.2,22.7,22.1,21.6,21,20.5,19.9,19.4
2093,10,42.1,41.1,40.1,39.1,38.1,37.1,36.1,35.2
2093,11,13.2,12.8,12.5,12.2,11.9,11.6,11.3,11
2093,12,0,0,0,0,0,0,0,0
2094,1,0,0,0,0,0,0,0,0
2094,2,0,0,0,0,0,0,0,0
2094,3,47.9,46.8,45.7,44.5,43.4,42.3,41.2,40
2094,4,227.6,221.2,214.9,208.5,202.1,195.8,189.4,183.1
2094,5,100.1,97.3,94.5,91.7,88.9,86.1,83.3,80.5
2094,6,23,22.4,21.7,21.1,20.5,19.8,19.2,18.5
2094,7,226.6,220.2,213.9,207.6,201.2,194.9,188.6,182.2
2094,8,328.3,319.1,309.9,300.7,291.6,282.4,273.2,264.1
2094,9,32.4,31.5,30.6,29.7,28.8,27.9,27,26.1
2094,10,487.9,474.3,460.7,447,433.4,419.8,406.1,392.5
2094,11,139.2,135.3,131.4,127.5,123.6,119.7,115.8,111.9
2094,12,289.8,281.7,273.6,265.5,257.4,249.3,241.2,233.1
2095,1,11,10.7,10.3,10,9.7,9.4,9.1,8.8
2095,2,0,0,0,0,0,0,0,0
2095,3,0,0,0,0,0,0,0,0
2095,4,22.3,21.8,21.4,20.9,20.5,20.1,19.6,19.2
2095,5,318.5,312.1,305.8,299.4,293.1,286.7,280.4,274
2095,6,1152.3,1129.3,1106.4,1083.4,1060.4,1037.5,1014.5,991.6
2095,7,456.5,447.4,438.3,429.2,420.1,411,401.9,392.8
2095,8,48.5,47.5,46.6,45.6,44.6,43.7,42.7,41.7
2095,9,156.3,153.2,150.1,147,143.8,140.7,137.6,134.5
2095,10,0,0,0,0,0,0,0,0
2095,11,112.6,110.3,108.1,105.9,103.6,101.4,99.1,96.9
2095,12,268.1,262.7,257.4,252,246.7,241.4,236,230.7
2096,1,16.9,16.6,16.2,15.9,15.6,15.2,14.9,14.6
2096,2,38.8,38,37.2,36.5,35.7,34.9,34.1,33.4
2096,3,26,25.5,25,24.5,24,23.4,22.9,22.4
2096,4,0,0,0,0,0,0,0,0
2096,5,657.9,640.6,623.2,605.9,588.6,571.2,553.9,536.5
2096,6,19.8,19.2,18.7,18.2,17.7,17.2,16.6,16.1
2096,7,607.3,591.3,575.3,559.3,543.3,527.3,511.3,495.3
2096,8,147.3,143.5,139.6,135.7,131.8,127.9,124.1,120.2
2096,9,445.9,434.1,422.4,410.6,398.9,387.1,375.4,363.6
2096,10,0,0,0,0,0,0,0,0
2096,11,9.4,9.2,8.9,8.7,8.4,8.2,7.9,7.7
2096,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2097,1,2.5,2.4,2.4,2.3,2.2,2.2,2.1,2
2097,2,0,0,0,0,0,0,0,0
2097,3,88.4,86,83.7,81.4,79.1,76.7,74.4,72.1
2097,4,0,0,0,0,0,0,0,0
2097,5,325.6,315.9,306.2,296.5,286.8,277.1,267.4,257.7
2097,6,342.8,332.6,322.4,312.2,302,291.8,281.5,271.3
2097,7,120.2,116.6,113.1,109.5,105.9,102.3,98.7,95.2
2097,8,873.1,847.1,821.1,795.1,769.1,743.1,717.1,691.1
2097,9,39.8,38.6,37.5,36.3,35.1,33.9,32.7,31.5
2097,10,44,42.7,41.4,40.1,38.8,37.5,36.2,34.8
2097,11,0,0,0,0,0,0,0,0
2097,12,0.4,0.4,0.4,0.4,0.4,0.4,0.3,0.3
2098,1,0,0,0,0,0,0,0,0
2098,2,4.3,4.1,4,3.9,3.8,3.6,3.5,3.4
2098,3,0,0,0,0,0,0,0,0
2098,4,19.6,19,18.5,18,17.4,16.9,16.3,15.8
2098,5,279.6,272,264.3,256.6,248.9,241.3,233.6,225.9
2098,6,354.5,344.8,335,325.3,315.6,305.8,296.1,286.4
2098,7,462.1,449.4,436.7,424,411.3,398.6,385.9,373.3
2098,8,278.2,270.5,262.9,255.3,247.6,240,232.3,224.7
2098,9,1.7,1.6,1.6,1.5,1.5,1.4,1.4,1.3
2098,10,22.5,21.9,21.3,20.6,20,19.4,18.8,18.2
2098,11,184.3,179.3,174.2,169.1,164.1,159,154,148.9
2098,12,291.1,283.1,275.1,267.1,259.1,251.1,243.1,235.1
2099,1,5.3,5.2,5,4.9,4.7,4.6,4.4,4.3
2099,2,0,0,0,0,0,0,0,0
2099,3,0,0,0,0,0,0,0,0
2099,4,34.3,33.5,32.8,32.1,31.3,30.6,29.8,29.1
2099,5,150.2,146.9,143.7,140.4,137.2,133.9,130.6,127.4
2099,6,820.1,802.3,784.5,766.7,748.9,731.1,713.3,695.5
2099,7,467.5,457.3,447.2,437.1,426.9,416.8,406.6,396.5
2099,8,327.4,320.3,313.2,306.1,299,291.9,284.8,277.7
2099,9,85.6,83.8,81.9,80.1,78.2,76.3,74.5,72.6
2099,10,337,329.7,322.4,315.1,307.8,300.4,293.1,285.8
2099,11,86,84.1,82.3,80.4,78.5,76.7,74.8,72.9
2099,12,0.1,0.1,0.1,0.1,0.1,0.1,0.1,0.1
2100,1,24.6,24,23.5,23,22.4,21.9,21.4,20.8
2100,2,0.8,0.8,0.8,0.8,0.8,0.7,0.7,0.7
2100,3,68.9,67.4,65.9,64.4,62.9,61.4,59.9,58.4
