1994	11	91.7	18.8	128.2	2	35.7
1994	12	61.3	13.8	109	4.5	36.7
1995	1	25.5	6.5	65.6	65	36.4
1995	2	16.7	4.3	60.3	86.3	34.9
1995	3	15.8	3.8	55.6	93.3	33.1
1995	4	20.6	4	46.8	91.7	31.3
1995	5	19.4	4.1	41.9	70.7	29.4
1995	6	100.6	13.2	212	42.3	29.1
1995	7	81.3	11.8	144.1	22	30.1
1995	8	54.1	7.5	82.4	21.2	30.6
1995	9	78.4	14.8	210.6	3.1	31.2
1995	10	92.9	16.6	160.8	12.1	32.3
1995	11	121.8	20	148.8	7.3	33.8
1995	12	61.8	16.5	104.6	7.7	35
1996	1	22.4	6.5	64.6	81.4	34.6
1996	2	18.8	4.7	61.3	96.7	32.8
1996	3	20.4	4.3	68	95.8	31
1996	4	25.2	4.6	84.9	96.6	29
1996	5	20.7	4.1	71.7	96.5	27.8
1996	6	55	6.9	131.9	83	26.9
1996	7	29.5	5.5	79	95.7	26
1996	8	39.8	6.5	98.1	92.5	24.9
1996	9	42.5	7.3	91.7	59.7	24.2
1996	10	44.4	8.7	86.9	79	23.7
1996	11	34.5	6.7	73.9	70.7	23
1996	12	17	4.1	55.7	72	22.1
1997	1	7.8	3.2	47.7	76.1	20.9
1997	2	9.6	2.9	51.2	76.3	19.7
1997	3	6.2	2.7	45.4	71.6	18.5
1997	4	38.8	4.2	96.7	61.5	17.6
1997	5	58.4	8.2	135.7	39.9	17.4
1997	6	129.3	17.9	319.5	3.2	18.4
1997	7	78.2	11.9	153.3	9.8	19.8
1997	8	112.5	19.1	178.9	1.6	21.1
1997	9	107.3	18	198.5	1	22.6
1997	10	87.5	15.2	180.7	4.4	23.8
1997	11	96.5	19.7	174.3	3.2	24.9
1997	12	59	16.3	105.7	8.3	25.7
1998	1	29.7	8.2	65.3	25	25.9
1998	2	17.9	5.4	62.6	73	25.4
1998	3	8.9	4.5	62	90.9	24.2
1998	4	14.6	2.9	89.8	88.1	22.9
1998	5	18.4	3.1	71.6	86.4	21.6
1998	6	20.5	2.8	64.5	46.4	20.7
1998	7	21	3	84.5	61.1	20
1998	8	20.7	3	91.6	66.3	19.1
1998	9	28.2	3.3	75.6	31.4	18.4
1998	10	39.9	4.7	51.9	28.2	18.3
1998	11	23.8	3.2	42.2	30.5	18.1
